region,version,rank,code,count,percent
B5,C,2,a1a,12,19.35483870967742
B5,C,3,c1b,8,12.903225806451612
B5,C,4,a2b,7,11.290322580645162
B5,C,5,c2a,5,8.064516129032258
B5,C,6,a2a,4,6.451612903225806
B5,C,7,c2b,3,4.838709677419355
B5,C,8,d,1,1.6129032258064515
B5,C,9,b1a,1,1.6129032258064515
B5,C,10,dl,1,1.6129032258064515
B5,C,11,c3b,1,1.6129032258064515
C6,A,1,c1f,9,9.090909090909092
C6,A,2,c1g,9,9.090909090909092
C6,A,3,c3i,6,6.0606060606060606
C6,A,4,c3g,5,5.05050505050505
C6,A,5,a3f,4,4.040404040404041
C6,A,6,b1g,4,4.040404040404041
C6,A,7,N,4,4.040404040404041
C6,A,8,c1i,4,4.040404040404041
C6,A,9,c1e,4,4.040404040404041
C6,A,10,c3f,3,3.0303030303030303
C6,A,11,a3g,3,3.0303030303030303
C6,A,12,c2g,3,3.0303030303030303
C6,A,13,a4g,2,2.0202020202020203
